strategy,workload_name,prompt_len,output_len,batch_size,repeat,ttft_ms,tpot_ms,total_time_ms,total_energy_j,avg_power_w,max_power_w,temperature_c,tokens_per_second,slo_met,slo_violations,switch_overhead_ms,switch_energy_j
default,short_long,128,256,1,5,37.754868106381146,7.982764160449952,2069.3422040131977,51.81160145139128,25.03771553632356,37.600847996403644,50.16716261771017,123.71080989095185,True,,,
default,short_long,128,256,1,6,34.61865188793689,7.90283095772069,2045.8906228217513,50.3690855755754,24.61963753766313,41.67165709790879,56.629904716096476,125.12887890698546,False,max_power_w,,
default,short_long,128,256,1,7,33.54423678550501,7.764454144512108,2009.43070821459,33.56652151367639,16.704493156422778,32.58293519137126,47.63045556724091,127.399267341475,True,,,
default,short_long,128,256,1,8,38.54626501820954,7.967619124723986,2066.5837349040776,38.653833626947765,18.704218451976697,29.93579120315555,40.84533525568223,123.87593866932397,True,,,
default,short_long,128,256,1,9,35.240827110482414,8.003317038700736,2072.418076573729,47.91926080462497,23.122390866155992,38.57914748144118,45.1694670748412,123.52719892466759,True,,,
default,medium_medium,512,128,1,0,114.85731043168975,7.596656141536142,1076.0119529258889,25.574977697004282,23.768302598740537,39.26034917303379,52.44356041611845,118.95778634423412,True,,,
default,medium_medium,512,128,1,1,104.33329235721754,7.587414453124129,1064.2082142020784,18.715474791132763,17.586290484672915,30.00183899834047,46.86580625413059,120.27721482677316,True,,,
default,medium_medium,512,128,1,2,97.76438678551096,7.61285529783027,1060.8384190976487,17.281077353940507,16.290018388134758,28.175416036254855,49.52178238911391,120.65928014643083,True,,,
default,medium_medium,512,128,1,3,114.5352574323025,7.612546435055246,1077.310976141644,22.858401454328185,21.21801593091982,33.806513503114786,52.349266649864795,118.81434686428987,True,,,
default,medium_medium,512,128,1,4,110.9410448791766,7.571982393277738,1069.1429551270069,21.356534812274766,19.97537813803184,34.899378866698655,46.71723888170443,119.72206278513474,True,,,
default,medium_medium,512,128,1,5,103.26685073631899,7.581573801172831,1061.9906989817287,21.64245249854702,20.37913563583797,37.70645047094784,50.008659399318844,120.52836255791183,True,,,
default,medium_medium,512,128,1,6,115.8344755768743,7.4970562910590655,1064.6460878162138,24.286683802180406,22.811978628500754,33.9791510369484,49.349142392529195,120.22774653927644,True,,,
default,medium_medium,512,128,1,7,103.52746876989121,7.48924218760208,1050.3876628709415,19.75658708239631,18.808852941396125,34.552613330898794,52.81674217229541,121.8597709441367,True,,,
default,medium_medium,512,128,1,8,106.82312088592003,7.569780257057417,1065.126141238286,20.70364118883954,19.437736421312565,30.433147131525438,56.56537137650774,120.1735597731089,True,,,
default,medium_medium,512,128,1,9,121.76823991621782,7.450080550404557,1064.6127129112683,20.28368052298277,19.052637900138755,31.6515200997961,47.624643153742745,120.23151559967172,True,,,
default,long_medium,1024,128,1,0,207.70020766605734,7.299156090431971,1131.724099332313,24.373241820820198,21.53638138058539,41.084501972309816,58.5277545361609,113.10177107257553,False,max_power_w,,
default,long_medium,1024,128,1,1,220.60686989849125,7.21584023358347,1133.818569710536,22.31739746974081,19.683393856777673,37.896783091954475,49.882873425566004,112.89284142936417,True,,,
default,long_medium,1024,128,1,2,230.57347407630093,7.1449652386973055,1134.914693530073,22.259114906659804,19.61302909686047,34.923874441107,44.79072602361558,112.7838072145008,True,,,
default,long_medium,1024,128,1,3,218.63690101475788,7.183397481759813,1127.6761624514918,20.400760492583583,18.090974316805376,32.73661647687512,48.834060586206114,113.50776425187233,True,,,
default,long_medium,1024,128,1,4,257.65463523474773,7.155411896638594,1163.1788110438622,21.396436868395828,18.394795937861176,36.71042166319953,50.88138583588259,110.0432700326874,True,,,
default,long_medium,1024,128,1,5,209.7404457291805,7.168668957246345,1115.893435265927,20.22861395921358,18.12772915398765,31.4861580126258,49.133377297106364,114.70629358931258,True,,,
default,long_medium,1024,128,1,6,190.83387423353514,7.271453457495216,1109.953701945331,20.173135339664725,18.174753869741426,39.142764849292405,48.87488342538625,115.3201253130326,True,,,
default,long_medium,1024,128,1,7,241.40709844430486,7.275318611245193,1161.6634314130906,22.949269236702218,19.755523515779327,25.754382441091515,56.23357540081052,110.18682050126691,True,,,
default,long_medium,1024,128,1,8,195.83410604807452,7.1443256927759995,1099.6995064686157,13.886949523903448,12.62794921905311,22.601635147892857,45.680955723305516,116.3954327951251,True,,,
default,long_medium,1024,128,1,9,224.14290631456655,7.2989647727309155,1147.2237870131326,20.999609842217012,18.304719689338715,31.792488096309114,45.96916216193851,111.57369769437561,True,,,
default,long_long,1024,512,1,0,200.16124047259046,7.194100442691185,3872.638937180579,88.13338018236432,22.75796468816393,36.920150902536164,45.78745762287531,132.20958842415465,True,,,
default,long_long,1024,512,1,1,209.7868395476025,7.259887617300741,3916.797379886612,88.4922779352782,22.593019079746213,36.8431405678014,52.16092127228018,130.71904169186868,True,,,
default,long_long,1024,512,1,2,186.19143124504595,7.218618230693478,3872.227371278788,94.85547210274187,24.496359073929128,42.87230748989816,44.923330191693324,132.2236405324809,False,max_power_w,,
default,long_long,1024,512,1,3,205.31172771211044,7.120104264729528,3839.9264574021986,57.067670617907545,14.861657183016776,32.34962520108928,51.668248243095604,133.33588694466303,True,,,
default,long_long,1024,512,1,4,203.6435286158174,7.098000274867702,3827.493623582671,70.13461745624528,18.323901841173225,32.51733911730655,47.249669678697224,133.76900142834194,True,,,
default,long_long,1024,512,1,5,213.83815684659191,7.231706963626834,3905.907624312934,83.32542975262295,21.33317983096957,44.26912954623214,48.124699115069454,131.08348922872005,False,max_power_w,,
default,long_long,1024,512,1,6,217.51160530393128,7.256446267199696,3921.3714642513264,98.26758066857494,25.059492976989958,47.38192063476987,58.058178824865415,130.56656444501152,False,max_power_w,,
default,long_long,1024,512,1,7,204.99418739842542,7.255538229283719,3909.256891349941,66.82756033630753,17.09469656091869,31.504859579047665,46.16776972882445,130.971183073926,True,,,
default,long_long,1024,512,1,8,193.2206020378309,7.273316188655932,3906.3867329896375,81.11539654390774,20.764814671031935,29.9956364717805,47.05328156137465,131.0674121627881,True,,,
default,long_long,1024,512,1,9,226.49423139800354,7.201440423146314,3902.7647553627594,101.18859413236869,25.927413122537352,47.56289916024372,48.45972898576292,131.18904983869825,False,max_power_w,,
max_perf,short_short,128,64,1,0,36.13495849531124,4.621757997068166,310.24404608891933,9.036735982168631,29.127830480842185,48.15224101792642,55.07517448031575,122.21335707982448,False,max_power_w,,
max_perf,short_short,128,64,1,1,35.77508841923571,4.784931808367379,320.2863729243765,7.549513980572653,23.571137016045277,40.39643517476117,53.89601992274123,118.38145357344642,False,max_power_w,,
max_perf,short_short,128,64,1,2,38.61908411796524,4.50929420931181,304.3085733259451,7.817958679986489,25.69089196055173,43.540560140591765,51.35772696142662,124.59710211957389,False,max_power_w,,
max_perf,short_short,128,64,1,3,39.481710429961424,4.707868584185683,317.5025621691018,7.897325688831634,24.873266013599977,38.43994961201287,44.26713722247582,119.41940287826901,True,,,
max_perf,short_short,128,64,1,4,36.45534761870821,4.544512377553483,305.8580212057256,7.031804427760441,22.990420195750637,39.92602250528466,44.98220846642322,123.96590495513492,True,,,
max_perf,short_short,128,64,1,5,37.544292766004894,4.767317784205937,320.8347889185645,6.244393547043575,19.462956520680027,35.25670540119092,46.27363218093537,118.1790993251003,True,,,
max_perf,short_short,128,64,1,6,38.53553762483217,4.629256612796342,312.33800432287194,6.943403799866733,22.23041609976209,38.59262547690722,53.448039890285074,121.39402141841153,True,,,
max_perf,short_short,128,64,1,7,39.71197690604242,4.810525175359749,324.26605170752373,8.625602110125037,26.600385901343195,44.734179040878466,46.43243318154558,116.92857203798026,False,max_power_w,,
max_perf,short_short,128,64,1,8,36.66036055475385,4.691948715819436,315.08913422100557,8.024796898723189,25.468339041785374,41.85499709369229,53.165554730627306,120.33409682721752,False,max_power_w,,
max_perf,short_short,128,64,1,9,38.6085394088235,4.461885421568362,301.7017609951425,7.19361411176574,23.843460800620118,36.6572167662128,43.894335630781704,125.6736661446437,True,,,
max_perf,short_long,128,256,1,0,39.44476677760859,4.665490906661964,1210.3081943907082,26.0090099798406,21.489576043838998,40.514034091804845,46.69744529438629,125.31012038844283,False,max_power_w,,
max_perf,short_long,128,256,1,1,35.167125037373744,4.658463672459624,1206.7111273231483,23.280100982197716,19.292190529344044,32.73622074675992,57.56101354840581,125.68365544341583,True,,,
max_perf,short_long,128,256,1,2,38.500591496589585,4.6136895125424555,1196.849336853428,20.09201805005267,16.787424641831286,28.525429883343467,43.07038217233658,126.71926271434445,True,,,
max_perf,short_long,128,256,1,3,34.720534422993545,4.713441578410461,1220.2014421357767,29.845168951983876,24.459214619304543,35.60109468246967,48.804462578368366,124.29412087954428,True,,,
max_perf,short_long,128,256,1,4,40.30940512727791,4.7036644426118235,1221.2727482666064,30.49181677646996,24.967245703097873,43.205663962804245,45.5240108606889,124.18508949903297,False,max_power_w,,
max_perf,short_long,128,256,1,5,39.47727827279015,4.62058886744088,1199.6227184369743,26.917024502740013,22.437908259866102,44.08171544028154,55.905859903584556,126.42630321625288,False,max_power_w,,
max_perf,short_long,128,256,1,6,31.540284082716116,4.683295605521213,1211.1221373661442,30.810408595141258,25.43955530541732,44.86061568895875,41.979526061410006,125.22590485881587,False,max_power_w,,
max_perf,short_long,128,256,1,7,39.01662300014441,4.672720256432419,1212.35835067123,28.737798718390646,23.70404649951871,44.43449231909767,48.51441123076816,125.09821494795563,False,max_power_w,,
max_perf,short_long,128,256,1,8,39.31864607929066,4.621264922190073,1199.7887032758406,26.994558720436622,22.499427313102785,29.523027035084134,40.69286102035716,126.4088127618833,True,,,
max_perf,short_long,128,256,1,9,35.478276909770486,4.71229802050542,1220.224215428691,31.821580098466832,26.078469592809405,52.07095351482006,57.29638175877433,124.29180115306572,False,max_power_w,,
max_perf,medium_medium,512,128,1,0,96.73254792184053,4.536008738982076,630.8319980587927,11.72584844908307,18.58791006982217,33.93976753384453,51.251057898705554,120.20939490460312,True,,,
max_perf,medium_medium,512,128,1,1,122.23018551363641,4.581686789420077,652.2584826168413,15.50491987170873,23.771127988253152,41.968928061713704,51.070683664521134,116.26055435703009,False,max_power_w,,
max_perf,medium_medium,512,128,1,2,91.653006699627,4.593147195689526,635.6464128367569,13.702545350006163,21.556867266590196,39.87093400538682,55.78984434690378,119.29892349220883,True,,,
max_perf,medium_medium,512,128,1,3,100.31577199371611,4.456479568774897,622.6293567535421,15.14289065922237,24.32087484306726,42.679174590551035,49.146996714519354,121.79305705806304,False,max_power_w,,
max_perf,medium_medium,512,128,1,4,101.90037503357857,4.493854068932398,629.1477198911228,17.125870212489833,27.22074589327535,48.4082576882512,49.8609592262543,120.53120495490684,False,max_power_w,,
max_perf,medium_medium,512,128,1,5,93.65075710703974,4.480399073983213,622.5965559492357,12.359380789396711,19.851347829178245,39.786752132893454,49.618211875971326,121.79947358926977,True,,,
max_perf,medium_medium,512,128,1,6,124.7317342040316,4.494412779443633,642.2625602605433,17.55469368088929,27.332581357020047,51.08857208031044,54.199900120230275,118.06998798489344,False,max_power_w,,
max_perf,medium_medium,512,128,1,7,108.56112996945824,4.359399342538863,616.0511950506283,15.0385986432439,24.411280692358687,48.99744176821922,49.78087358606628,123.09355680557884,False,max_power_w,,
max_perf,medium_medium,512,128,1,8,102.72775565632784,4.434112835469011,621.7023333527754,13.348775311583372,21.471328955120416,37.744549517500445,52.71713409418703,121.97466328323975,True,,,
max_perf,medium_medium,512,128,1,9,106.3226018619005,4.514701555094492,634.2631546698059,17.594989327615703,27.74083469624775,43.632504798229384,54.10613457830134,119.55910132062921,False,max_power_w,,
max_perf,long_medium,1024,128,1,0,214.20488559716165,4.293259792821906,670.3518013863804,17.128585948296976,25.551637084994304,42.81953814589228,43.93359466800712,113.12259117716741,False,max_power_w,,
max_perf,long_medium,1024,128,1,1,219.2877181527406,4.3211072046267285,676.7521360933218,18.031714205821658,26.64448805424257,49.51264213596177,47.375631318583025,112.05274239821871,False,max_power_w,,
max_perf,long_medium,1024,128,1,2,189.60475243673926,4.298945336001417,655.4425499125509,16.886538845867864,25.763568215278156,46.33595242211288,48.71129500613391,115.69577346363418,False,max_power_w,,
max_perf,long_medium,1024,128,1,3,219.1481879223186,4.253586391781447,667.7372489485226,13.339742076867061,19.9775317280457,33.618162269600276,50.91775092803627,113.56552729763214,True,,,
max_perf,long_medium,1024,128,1,4,215.53157394624654,4.2265243746069014,662.1784110674647,11.473033310223597,17.326196563443517,36.23292763032424,53.24185853824885,114.5188841944641,True,,,
max_perf,long_medium,1024,128,1,5,220.14582185619125,4.235780535519271,666.0727216122847,9.94467238500746,14.930310253414294,31.19030175840141,48.2423584346501,113.84932952899153,True,,,
max_perf,long_medium,1024,128,1,6,253.65572106145757,4.213378219764067,683.2907824824881,16.90302258268273,24.737671012144723,45.937668448607106,52.3211488767051,110.98047085839727,False,max_power_w,,
max_perf,long_medium,1024,128,1,7,220.4904612945612,4.31162801640563,676.201504271495,18.71265047127406,27.673186695190978,48.62352484170696,48.819732012403364,112.14398710160621,False,max_power_w,,
max_perf,long_medium,1024,128,1,8,211.67753569342696,4.269221484870337,665.8547213027877,12.775588623525529,19.186750825359123,29.040027912688203,48.55924873817396,113.88660370949866,True,,,
max_perf,long_medium,1024,128,1,9,229.7409492607661,4.27664175297558,676.7182174582377,15.805222378534152,23.35569217849457,45.121435171194484,46.35699155455703,112.0583587330262,False,max_power_w,,
max_perf,long_long,1024,512,1,0,280.1294509876877,4.307521592213922,2364.7499124008195,61.11031777695161,25.84219052360982,41.598342858761576,46.01614727336161,128.27053275349635,False,max_power_w,,
max_perf,long_long,1024,512,1,1,187.95846941569815,4.255895335354909,2283.981730220862,48.38237446279763,21.183345655798668,44.40300953185587,48.58864780841765,132.80654879104705,False,max_power_w,,
max_perf,long_long,1024,512,1,2,232.3115971023472,4.235745490695192,2300.2322959565413,49.40425149278362,21.47794011049614,38.34568575867325,48.49095699971753,131.8683037472524,True,,,
max_perf,long_long,1024,512,1,3,225.4795152782982,4.241261940759496,2298.688227061034,60.17453436936571,26.177771157031284,51.29600296466798,47.04283443780832,131.95688198231815,False,max_power_w,,
max_perf,long_long,1024,512,1,4,240.08134049693143,4.281867039565218,2328.0649396114636,60.75148165915073,26.095269348152154,47.83500645102522,43.80083673694835,130.2917826437694,False,max_power_w,,
max_perf,long_long,1024,512,1,5,240.47102151314735,4.265094558048598,2320.118544230637,59.21898520535816,25.524120460403232,42.636104994030575,52.28937573907095,130.7380314021937,False,max_power_w,,
max_perf,long_long,1024,512,1,6,227.7943862908296,4.290532579035843,2324.862671584915,52.783363304309624,22.703862877339734,41.02185653818496,49.4425545242023,130.47124666750796,False,max_power_w,,
max_perf,long_long,1024,512,1,7,179.22464415963378,4.309356497545478,2306.309066643659,47.47834851127457,20.58629053579934,39.65778409451528,50.93482376342818,131.52085099065485,True,,,
max_perf,long_long,1024,512,1,8,208.18331504084372,4.27164255073824,2303.9157924329756,49.821460946249786,21.62468832840346,28.499255385468192,46.84709265854667,131.6574729374625,True,,,
max_perf,long_long,1024,512,1,9,170.88173989704927,4.288404073877387,2290.2780839657094,50.48729312948218,22.044175981486664,39.24206910468389,45.05914292571161,132.44144159438173,True,,,
energy_efficient,short_short,128,64,1,0,35.51158189514997,17.376644230692147,1167.5712350782696,21.64052449791501,18.534650261801207,32.68486291498257,51.288524775658125,122.68039065598691,True,,,
energy_efficient,short_short,128,64,1,1,38.96505514257382,17.43996798795317,1178.4107665609536,22.991813733345396,19.510865299070687,39.724468978062525,44.3906356017635,121.55192340623123,True,,,
energy_efficient,short_short,128,64,1,2,38.32160816578535,17.730447964684807,1193.7290421832395,16.963921609506876,14.210864450848206,29.63993987110701,51.028724365369015,119.99213404084034,True,,,
energy_efficient,short_short,128,64,1,3,43.95367467146082,17.469266817263676,1189.1054511317452,18.95071816633864,15.936953403335313,25.63737022219094,44.50839044686059,120.45869868123697,True,,,
energy_efficient,short_short,128,64,1,4,31.981371392897167,17.57552568530927,1170.3783483904606,21.013886096677613,17.954780285859304,34.347280316182875,48.455090735452366,122.38614584341941,True,,,
energy_efficient,short_short,128,64,1,5,38.84401777091129,17.796743542696166,1198.2468901370908,14.554406850920996,12.146417379189554,18.924123426657435,52.50192453643672,119.53971791381612,True,,,
energy_efficient,short_short,128,64,1,6,38.37803237952583,17.822926154700554,1200.1642163539466,24.487828686204065,20.4037317164789,40.59232914166344,44.20725479639336,119.3487468516993,False,max_power_w,,
energy_efficient,short_short,128,64,1,7,32.47686934802259,17.414311306302906,1159.6672860335614,23.837315420050565,20.555305566635344,37.3292727434173,51.19193637104482,123.5165438942544,True,,,
energy_efficient,short_short,128,64,1,8,35.85896257195385,17.75765516431453,1189.981473152932,20.858982909164766,17.528829969005784,28.233641589826064,46.43950822892661,120.37002127316887,True,,,
energy_efficient,short_short,128,64,1,9,40.335656474385246,17.91421856835047,1209.4011658104441,23.075354199775777,19.079983426601476,38.793737592869824,57.1574430958958,118.43720618716993,True,,,
energy_efficient,short_long,128,256,1,0,36.15888825182455,17.698144559824527,4585.71083679358,95.83769240116548,20.899200977132935,42.995357213682986,50.07018497552736,124.94298078179753,False,max_power_w,,
energy_efficient,short_long,128,256,1,1,35.671899545493936,17.399371229649226,4509.400620750229,93.29039921141661,20.687982075075844,37.29508297687012,48.82067407856954,127.05732516111175,True,,,
energy_efficient,short_long,128,256,1,2,39.03860839051385,17.416084222029273,4519.673422016823,85.2869199125927,18.87015099301908,32.43304795097373,49.127139139355805,126.76853556749049,True,,,
energy_efficient,short_long,128,256,1,3,36.71069921416529,17.6971226987975,4587.614096428441,95.3458465441805,20.7833188537827,40.08170221358242,51.12360979763668,124.89114579154273,False,max_power_w,,
energy_efficient,short_long,128,256,1,4,42.547711633553476,17.73883847484568,4609.748423336876,40.710372451742636,8.831365339949174,17.43065228472012,52.64579388408334,124.29146416142939,True,,,
energy_efficient,short_long,128,256,1,5,34.5267824172323,17.920572301185377,4638.806322426994,93.30213600900706,20.113393300755867,34.33881627607871,51.34993483193429,123.5128912760074,True,,,
energy_efficient,short_long,128,256,1,6,38.184316616985285,17.526649237518818,4545.382634088715,100.2964249841734,22.06556258476167,36.8241092289694,54.78270377245205,126.05151800762529,True,,,
energy_efficient,short_long,128,256,1,7,38.78647588654496,17.522572255311548,4547.49100897585,95.11800308190304,20.91658958624852,29.249490642551926,43.856446957167456,125.99307614275347,True,,,
energy_efficient,short_long,128,256,1,8,38.66710696650832,17.53816468830594,4551.055748691703,76.26712297045307,16.758116617749113,26.73531064940743,49.14446782878898,125.89438859699493,True,,,
energy_efficient,short_long,128,256,1,9,29.8022099371537,17.660316202778855,4561.41952792287,82.80379939216934,18.153076884352192,32.52163747342484,52.07176179332296,125.60835008598428,True,,,
energy_efficient,medium_medium,512,128,1,0,113.08124012552432,16.946864821970077,2396.4655214865397,49.024103960049565,20.45683675417106,32.89282924129616,51.63792693755991,119.54112750951987,True,,,
energy_efficient,medium_medium,512,128,1,1,105.5895496855759,17.54293273320144,2456.5075958181897,40.017939087324244,16.290582270312687,24.877734851243588,53.08241667039546,116.6192976418515,True,,,
energy_efficient,medium_medium,512,128,1,2,108.40433830014106,16.660874980589142,2349.2949859187993,43.98219095808066,18.72144248453304,33.659604105409024,46.75220551481616,121.94134503894617,True,,,
energy_efficient,medium_medium,512,128,1,3,141.00839937278997,16.76863923774931,2434.459664102151,40.94400150909476,16.818517107859027,31.258380998462524,56.95287570790842,117.67547217992018,True,,,
energy_efficient,medium_medium,512,128,1,4,117.3906220726663,16.804924907125745,2388.2567917081724,33.040077323871486,13.83439060597833,25.44253798146641,52.057455677248434,119.95200493967477,True,,,
energy_efficient,medium_medium,512,128,1,5,103.37952016465665,16.967444160330583,2378.2787542809033,49.75982578526126,20.922621326744625,38.830827831831684,56.26202047529675,120.45526200851484,True,,,
energy_efficient,medium_medium,512,128,1,6,138.3451722223501,16.97328715397819,2456.691347692296,38.5075335218551,15.674550878370345,30.20436485275298,50.96504416914966,116.61057492846759,True,,,
energy_efficient,medium_medium,512,128,1,7,114.29325447616247,17.33854494769552,2449.053339404638,42.864039158673314,17.502288933034638,29.098982776324107,49.081612773130644,116.97425526298765,True,,,
energy_efficient,medium_medium,512,128,1,8,111.92402592177908,16.919523499860226,2390.175442315195,45.427407631089785,19.005888365704003,29.810558904853824,51.79475652691476,119.8557166158067,True,,,
energy_efficient,medium_medium,512,128,1,9,116.9002320383879,16.791280965835053,2386.4925073650584,31.157089562500857,13.055599154971409,30.28665826368593,51.9906493361371,120.0406829655169,True,,,
energy_efficient,long_medium,1024,128,1,0,203.72980742942264,16.490974367023217,2542.0978243526774,49.61708029267107,19.518163234062644,28.7268295599421,49.90496538451141,112.69282705481214,True,,,
energy_efficient,long_medium,1024,128,1,1,248.4932168432063,15.945587429280486,2573.1997874673884,37.06835952103659,14.405550514023728,23.332554888323212,50.94746223229987,111.33072211161185,True,,,
energy_efficient,long_medium,1024,128,1,2,239.60325869556866,16.06495366954622,2570.3080944456547,44.33221667287833,17.24782206797648,29.001904793652486,49.36541700961914,111.45597335014253,True,,,
energy_efficient,long_medium,1024,128,1,3,222.63099783260375,16.44832574995179,2579.3191061780476,44.839143582090514,17.3841008949574,32.233402594171345,52.51376583621207,111.06659497462559,True,,,
energy_efficient,long_medium,1024,128,1,4,220.18605276854913,16.192438794070334,2542.9959519041545,37.99425152995854,14.940744007676873,28.91755893274075,48.73311871450747,112.65302654598477,True,,,
energy_efficient,long_medium,1024,128,1,5,201.69422175639602,15.89737397007842,2462.7159467214246,40.37523958506632,16.39459867014596,35.55862597132886,47.019117250408705,116.32530777963726,True,,,
energy_efficient,long_medium,1024,128,1,6,211.3144224326906,15.961387450284901,2493.0922629661404,46.661319932381474,18.716242726158267,32.07170318058735,45.58679740136158,114.90797782804768,True,,,
energy_efficient,long_medium,1024,128,1,7,210.405051020522,16.068418343112274,2502.362087389904,41.656965468686636,16.64705746566719,32.39366190129722,50.347608342976685,114.48230930280768,True,,,
energy_efficient,long_medium,1024,128,1,8,234.82172300704667,15.964249282144092,2543.70818570803,50.22994824213936,19.746741597310255,36.224999516456684,48.96672558603362,112.62148389731703,True,,,
energy_efficient,long_medium,1024,128,1,9,200.192786903304,16.252908981184977,2504.2284176998896,37.16942335584765,14.842664947468098,19.645950053605063,52.18194077578314,114.39698888942254,True,,,
energy_efficient,long_long,1024,512,1,0,210.21100286218,16.15424712694547,8716.741647925573,168.1349365663861,19.28873693376001,29.634311728848985,51.048454239777854,131.4602185298754,True,,,
energy_efficient,long_long,1024,512,1,1,232.58148501067933,16.161933507483017,8769.710979268322,182.51817570338036,20.812336476635892,37.40802621210115,48.61276791045003,130.6661946572346,True,,,
energy_efficient,long_long,1024,512,1,2,249.53877473086527,16.183653188983396,8822.401763962049,145.84145369238234,16.53081072414078,34.121143644423256,45.10821455321281,129.8858057661328,True,,,
energy_efficient,long_long,1024,512,1,3,191.03560195606138,15.962745288777258,8576.565484901703,205.49639675984065,23.960220104609377,40.61139261460016,42.32082241611462,133.60881624725275,False,max_power_w,,
energy_efficient,long_long,1024,512,1,4,231.80538276224266,16.159516908349307,8766.428624729351,145.92455368585297,16.645838337656933,26.671293673157624,46.8211660541898,130.7151191161543,True,,,
energy_efficient,long_long,1024,512,1,5,215.9139662861184,16.10932181098831,8708.649781666296,165.4223185225158,18.995174070585286,27.455947265634308,51.644554945134345,131.58236817803308,True,,,
energy_efficient,long_long,1024,512,1,6,212.50199590639124,16.09155339647394,8690.379050152562,161.49342696772229,18.583013011945344,34.26665923780148,46.86188010080103,131.8590081389655,True,,,
energy_efficient,long_long,1024,512,1,7,214.20647278550123,15.938828935391136,8616.055607623406,144.4367800593677,16.763677793765787,32.166285767347496,52.88573677776178,132.99644455531092,True,,,
energy_efficient,long_long,1024,512,1,8,195.18742226740366,15.979767784922608,8594.518594536032,165.21397156278147,19.223179256115206,33.18842241692673,46.541862001024114,133.32972048408521,True,,,
energy_efficient,long_long,1024,512,1,9,200.14882171395547,16.023952882707423,8628.151016582236,150.2575855210376,17.41480709276659,27.73410309308585,47.980831695236496,132.81000294297993,True,,,
phase_aware,short_short,128,64,1,0,23.083117550009433,7.05665555293095,615.8782681260649,12.7555937500941,20.71122559480073,34.42887104088315,49.6492792976632,103.91663955725056,True,,150.0,2.25
phase_aware,short_short,128,64,1,1,30.40785500151175,6.853713262556076,605.0341135046958,9.12111848149086,15.075378855344608,33.04754234650815,52.235171179796524,105.77915950767837,True,,150.0,2.25
phase_aware,short_short,128,64,1,2,31.768601545669334,6.986543491187262,614.4653901049883,9.81873206756898,15.979308559415106,36.26633027272537,48.637266576246844,104.15558147069095,True,,150.0,2.25
phase_aware,short_short,128,64,1,3,26.489915348201936,6.8371111247730365,603.9832302005831,10.805639092403606,17.890627673246904,37.14052107747054,51.87974022991632,105.96320692338688,True,,150.0,2.25
phase_aware,short_short,128,64,1,4,28.86910786311862,7.0376070009198255,615.9748964128023,9.373063042341322,15.21663154931538,42.690361063553155,49.734088855221046,103.90033810259322,False,max_power_w,150.0,2.25
